ZH009896	0.678	0.195	0.963	0.483	0.559	1.853	0	SH	2014-11-25	104	2016-10-13	
ZH009907	1.614	0.773	1.227	0.841	0.53	1.082	0	SH	2014-11-25	594	2016-10-13	
ZH009917	0.851	0.362	0.825	0.489	0.632	0.787	1	SH	2014-11-25	758	2016-10-13	
ZH009918	0.834	0.314	1.304	0.52	0.523	1.529	0	SH	2014-11-25	136	2016-10-13	
ZH009926	0.954	0.31	0.998	0.644	0.434	3.129	1	SH	2014-11-25	154	2016-10-13	
ZH009931	0.295	0.045	0.929	0.25	0.545	0.908	0	SH	2014-11-25	208	2016-10-13	
ZH009934	0.857	0.253	0.975	0.604	0.435	3.88	0	SH	2014-11-25	497	2016-10-13	
ZH009944	1.194	0.365	1.023	0.829	0.333	7.205	0	SH	2014-11-25	150	2016-10-13	
ZH009947	2.021	0.65	0.395	1.371	0.18	3.553	0	SH	2014-11-25	18	2016-10-13	
ZH009948	0.211	0.016	0.781	0.195	0.478	1.031	7	SH	2014-11-25	15	2016-10-13	
ZH009952	0.367	0.069	0.922	0.298	0.517	1.309	0	SH	2014-11-25	43	2016-10-13	
ZH009958	0.983	0.302	0.736	0.681	0.422	2.212	0	SH	2014-11-25	16	2016-10-13	
ZH009960	0.979	0.29	0.693	0.689	0.298	2.25	13	SH	2014-11-25	20	2016-10-13	
ZH009963	4.601	3.234	2.054	1.367	0.626	0.831	6	SH	2014-11-25	2308	2016-10-13	
ZH009964	0.842	0.44	1.066	0.402	0.68	0.362	13	SH	2014-11-25	1364	2016-10-13	
ZH009965	1.022	0.327	0.367	0.695	0.479	1.284	4	SH	2014-11-25	50	2016-10-13	
ZH009972	0.847	0.335	1.03	0.512	0.511	0.93	8	SH	2014-11-25	553	2016-10-13	
ZH009973	0.313	0.048	1.057	0.265	0.405	1.491	1	SH	2014-11-25	35	2016-10-13	
ZH009976	1.123	0.323	0.906	0.8	0.237	8.047	37	SH	2014-11-25	307	2016-10-13	
ZH009977	0.862	0.197	0.575	0.665	0.347	2.869	1	SH	2014-11-25	17	2016-10-13	
ZH009980	0.946	0.319	0.948	0.627	0.436	2.66	0	SH	2014-11-25	130	2016-10-13	
ZH009986	0.343	0.055	0.732	0.288	0.534	1.139	0	SH	2014-11-25	26	2016-10-13	
ZH009988	0.3	0.057	0.912	0.243	0.495	0.792	12	SH	2014-11-25	16	2016-10-13	
ZH009990	1.319	0.559	0.312	0.76	0.337	1.091	1	SH	2014-11-25	22	2016-10-13	
ZH009996	1.394	0.704	1.306	0.69	0.689	0.817	0	SH	2014-11-25	101	2016-10-13	
ZH009997	0.745	0.217	1.041	0.528	0.45	3.351	0	SH	2014-11-25	54	2016-10-13	
ZH009998	1.562	0.599	0.721	0.963	0.306	2.301	0	SH	2014-11-25	127	2016-10-13	
ZH010012	0.549	0.111	0.825	0.438	0.456	3.79	1	SH	2014-11-25	341	2016-10-13	
ZH010016	1.113	0.513	1.064	0.6	0.585	0.814	0	SH	2014-11-25	268	2016-10-13	
ZH010034	0.445	0.101	0.934	0.344	0.457	1.649	0	SH	2014-11-25	180	2016-10-13	
ZH010038	0.521	0.213	1.413	0.308	0.655	0.422	1	SH	2014-11-25	206	2016-10-13	
ZH010045	0.641	0.272	1.489	0.369	0.593	0.527	0	SH	2014-11-25	62	2016-10-13	
ZH010053	1.137	0.412	0.843	0.725	0.442	1.95	17	SH	2014-11-25	37	2016-10-13	
ZH010054	2.509	1.434	0.733	1.075	0.424	1.014	4	SH	2014-11-25	14	2016-10-13	
ZH010056	2.617	1.506	0.726	1.111	0.42	1.006	4	SH	2014-11-25	29	2016-10-13	
ZH010074	2.241	0.917	0.584	1.324	0.241	2.579	1	SH	2014-11-25	112	2016-10-13	
ZH010075	0.416	0.069	0.754	0.347	0.332	2.669	0	SH	2014-11-25	328	2016-10-13	
ZH010090	0.392	0.107	1.184	0.285	0.548	0.744	0	SH	2014-11-25	1244	2016-10-13	
ZH010095	1.176	0.437	0.91	0.739	0.395	2.043	0	SH	2014-11-25	62	2016-10-13	
ZH010103	0.684	0.176	0.839	0.508	0.447	2.189	1	SH	2014-11-25	18	2016-10-13	
ZH010106	0.096	0.011	0.364	0.085	0.569	0.138	1	SH	2014-11-25	19	2016-10-13	
ZH010108	1.006	0.19	0.539	0.816	0.22	4.683	0	SH	2014-11-25	19	2016-10-13	
ZH010129	0.906	0.229	0.821	0.677	0.295	6.003	24	SH	2014-11-25	17	2016-10-13	
ZH010131	0.362	0.087	0.653	0.275	0.499	0.68	0	SH	2014-11-25	13	2016-10-13	
ZH010140	1.197	0.53	1.314	0.667	0.622	1.317	0	SH	2014-11-25	757	2016-10-13	
ZH010159	1.094	0.261	0.777	0.833	0.325	12.488	17	SH	2014-11-25	25	2016-10-13	
ZH010162	1.289	0.405	0.348	0.884	0.286	1.839	3	SH	2014-11-25	66	2016-10-13	
ZH010192	0.406	0.068	0.986	0.338	0.384	6.544	1	SH	2014-11-25	16	2016-10-13	
ZH010196	2.27	1.325	1.456	0.945	0.369	0.954	0	SH	2014-11-25	1493	2016-10-13	
ZH010201	0.709	0.168	0.975	0.541	0.418	11.299	8	SH	2014-11-25	43	2016-10-13	
ZH010204	0.803	0.365	1.297	0.438	0.479	0.57	1	SH	2014-11-25	18	2016-10-13	
ZH010206	2.345	1.018	0.648	1.327	0.262	2.486	1	SH	2014-11-25	43	2016-10-13	
ZH010208	0.648	0.158	0.841	0.49	0.344	3.875	0	SH	2014-11-25	12	2016-10-13	
ZH010217	0.614	0.233	1.104	0.381	0.622	0.655	0	SH	2014-11-25	277	2016-10-13	
ZH010230	0.245	0.035	1.029	0.21	0.582	0.551	0	SH	2014-11-25	33	2016-10-13	
ZH010234	0.169	0.01	1.015	0.159	0.644	0.395	1	SH	2014-11-25	29	2016-10-13	
ZH010239	0.319	0.061	0.993	0.258	0.603	0.972	1	SH	2014-11-25	13	2016-10-13	
ZH010241	0.665	0.134	0.128	0.531	0.218	0.783	0	SH	2014-11-25	133	2016-10-13	
ZH010251	1.231	0.749	0.76	0.482	0.575	0.337	0	SH	2014-11-25	1332	2016-10-13	
ZH010264	0.282	0.042	0.765	0.24	0.564	0.895	0	SH	2014-11-25	38	2016-10-13	
ZH010265	0.565	0.124	1.011	0.441	0.381	7.441	3	SH	2014-11-25	12	2016-10-13	
ZH010266	0.762	0.214	1.143	0.548	0.478	4.808	1	SH	2014-11-25	94	2016-10-13	
ZH010271	0.331	0.075	1.226	0.256	0.582	0.61	0	SH	2014-11-25	18	2016-10-13	
ZH010273	0.422	0.118	1.099	0.304	0.575	0.731	0	SH	2014-11-25	12	2016-10-13	
ZH010281	2.192	1.116	0.635	1.076	0.569	1.193	0	SH	2014-11-25	126	2016-10-13	
ZH010282	2.567	0.626	0.279	1.941	0.209	4.395	1	SH	2014-11-25	527	2016-10-13	
ZH010284	0.922	0.199	0.416	0.723	0.204	1.958	8	SH	2014-11-25	12	2016-10-13	
ZH010288	0.364	0.108	1.082	0.256	0.586	0.477	0	SH	2014-11-25	20	2016-10-13	
ZH010291	0.177	0.002	1.006	0.175	0.491	0.872	1	SH	2014-11-25	838	2016-10-13	
ZH010311	3.258	1.99	1.752	1.268	0.468	1.005	1	SH	2014-11-25	1512	2016-10-13	
ZH010313	0.23	0.052	1.176	0.178	0.605	0.288	1	SH	2014-11-25	703	2016-10-13	
ZH010317	1.095	0.519	1.363	0.576	0.488	0.788	1	SH	2014-11-25	615	2016-10-13	
ZH010325	0.307	0.079	1.311	0.228	0.615	0.414	0	SH	2014-11-25	126	2016-10-13	
ZH010343	1.088	0.424	0.56	0.664	0.456	1.089	0	SH	2014-11-25	15	2016-10-13	
ZH010353	0.846	0.272	0.803	0.574	0.526	1.625	2	SH	2014-11-25	41	2016-10-13	
ZH010355	1.346	0.636	1.629	0.71	0.508	0.968	46	SH	2014-11-25	178	2016-10-13	
ZH010362	1.043	0.402	0.841	0.641	0.461	1.19	100	SH	2014-11-25	766	2016-10-13	
ZH010363	3.517	1.687	1.585	1.83	0.361	4.228	63	SH	2014-11-25	96	2016-10-13	
ZH010364	0.426	0.122	1.206	0.304	0.64	0.687	0	SH	2014-11-25	142	2016-10-13	
ZH010368	0.299	0.058	1.586	0.241	0.561	0.624	1	SH	2014-11-25	246	2016-10-13	
ZH010375	0.663	0.145	0.675	0.518	0.332	3.304	0	SH	2014-11-25	398	2016-10-13	
ZH010386	0.985	0.372	1.286	0.613	0.497	1.655	3	SH	2014-11-25	133	2016-10-13	
ZH010387	0.895	0.271	0.423	0.624	0.462	1.338	3	SH	2014-11-25	238	2016-10-13	
ZH010389	18.423	17.345	16.174	1.078	0.452	0.061	1	SH	2014-11-25	469428	2016-10-13	
ZH010400	0.859	0.237	0.907	0.622	0.33	5.9	2	SH	2014-11-25	519	2016-10-13	
ZH010403	0.843	0.273	1.022	0.57	0.551	1.954	2	SH	2014-11-25	78	2016-10-13	
ZH010404	2.349	1.09	0.865	1.259	0.231	2.248	2	SH	2014-11-25	6551	2016-10-13	
ZH010406	0.181	0.005	1.401	0.176	0.553	0.507	0	SH	2014-11-25	77	2016-10-13	
ZH010410	0.894	0.455	0.865	0.439	0.518	0.474	8	SH	2014-11-25	2546	2016-10-13	
ZH010434	1.057	0.465	1.404	0.592	0.517	1.029	0	SH	2014-11-25	703	2016-10-13	
ZH010452	1.26	0.568	1.311	0.692	0.484	1.525	1	SH	2014-11-25	205	2016-10-13	
ZH010454	0.19	0.011	0.892	0.179	0.574	0.701	2	SH	2014-11-25	75	2016-10-13	
ZH010458	0.274	0.04	0.894	0.234	0.515	0.87	0	SH	2014-11-25	109	2016-10-13	
ZH010462	0.93	0.291	1.247	0.639	0.48	5.717	2	SH	2014-11-25	135	2016-10-13	
ZH010463	0.849	0.137	0.289	0.712	0.284	1.373	10	SH	2014-11-25	20	2016-10-13	
ZH010466	0.319	0.071	0.912	0.248	0.541	0.643	1	SH	2014-11-25	12	2016-10-13	
ZH010468	0.217	0.018	1.109	0.199	0.548	0.656	0	SH	2014-11-25	13	2016-10-13	
ZH010476	0.572	0.202	1.394	0.37	0.593	0.7	0	SH	2014-11-25	66	2016-10-13	
ZH010483	2.38	0.248	0.099	2.132	0.074	1.819	1	SH	2014-11-25	45	2016-10-13	
ZH010495	0.593	0.164	1.009	0.429	0.481	1.931	0	SH	2014-11-25	4163	2016-10-13	
ZH010499	3.083	1.523	1.054	1.56	0.319	2.686	8	SH	2014-11-25	1299	2016-10-13	
ZH010507	0.829	0.115	0.401	0.714	0.278	1.992	0	SH	2014-11-25	23	2016-10-13	
ZH010515	1.493	0.644	1.187	0.849	0.527	1.847	0	SH	2014-11-25	284	2016-10-13	
ZH010524	0.372	0.128	1.482	0.244	0.553	0.344	0	SH	2014-11-25	281	2016-10-13	
ZH010537	0.944	0.129	0.049	0.815	0.079	0.786	0	SH	2014-11-25	142	2016-10-13	
ZH010547	0.392	0.187	2.27	0.205	0.658	0.124	0	SH	2014-11-25	5809	2016-10-13	
ZH010551	0.798	0.272	1.395	0.526	0.425	2.547	2	SH	2014-11-25	1142	2016-10-13	
ZH010558	0.392	0.08	0.913	0.312	0.393	1.789	0	SH	2014-11-25	4040	2016-10-13	
ZH010578	0.634	0.296	0.951	0.338	0.609	0.369	2	SH	2014-11-25	67	2016-10-13	
ZH010581	0.714	0.311	1.836	0.403	0.558	0.616	1	SH	2014-11-25	711	2016-10-13	
ZH010592	0.573	0.211	1.365	0.362	0.609	0.681	0	SH	2014-11-25	58	2016-10-13	
ZH010602	2.097	0.917	0.726	1.18	0.303	2.645	0	SH	2014-11-25	16	2016-10-13	
ZH010603	1.048	0.351	1.016	0.697	0.313	3.068	1	SH	2014-11-25	27	2016-10-13	
ZH010604	0.135	0.009	1.134	0.126	0.557	0.188	0	SH	2014-11-25	63	2016-10-13	
ZH010605	2.606	2.03	2.02	0.576	0.635	0.168	16	SH	2014-11-25	3867	2016-10-13	
ZH010611	0.658	0.229	0.945	0.429	0.485	0.965	2	SH	2014-11-25	200	2016-10-13	
ZH010618	1.204	0.451	0.801	0.753	0.497	1.684	0	SH	2014-11-25	440	2016-10-13	
ZH010619	0.469	0.139	0.879	0.33	0.627	0.679	0	SH	2014-11-25	470	2016-10-13	
ZH010622	0.85	0.38	1.149	0.47	0.566	0.777	5	SH	2014-11-25	685	2016-10-13	
ZH010625	2.324	0.791	0.8	1.533	0.335	7.58	11	SH	2014-11-25	13	2016-10-13	
ZH010626	1.201	0.502	1.128	0.699	0.625	1.366	1	SH	2014-11-25	139	2016-10-13	
ZH010630	0.795	0.21	0.789	0.585	0.357	3.697	0	SH	2014-11-25	6258	2016-10-13	
ZH010633	0.918	0.398	1.032	0.52	0.576	0.875	0	SH	2014-11-25	98	2016-10-13	
ZH010634	0.543	0.226	1.389	0.317	0.666	0.385	1	SH	2014-11-25	265	2016-10-13	
ZH010655	0.582	0.157	1.225	0.425	0.465	2.975	0	SH	2014-11-25	216	2016-10-13	
ZH010656	1.939	0.771	0.931	1.168	0.259	3.027	1	SH	2014-11-25	339	2016-10-13	
ZH010658	0.529	0.172	1.006	0.357	0.564	0.72	0	SH	2014-11-25	30	2016-10-13	
ZH010666	1.292	0.438	0.721	0.854	0.436	2.247	2	SH	2014-11-25	35	2016-10-13	
ZH010673	1.301	0.705	1.455	0.596	0.57	0.569	0	SH	2014-11-25	31147	2016-10-13	
ZH010675	0.196	0.02	0.643	0.176	0.41	0.61	0	SH	2014-11-25	21	2016-10-13	
ZH010676	1.916	1.426	2.174	0.49	0.638	0.167	12	SH	2014-11-25	7115	2016-10-13	
ZH010679	0.948	0.32	0.658	0.628	0.379	1.759	33	SH	2014-11-25	145	2016-10-13	
ZH010681	0.658	0.164	0.952	0.494	0.4	4.006	0	SH	2014-11-25	30	2016-10-13	
ZH010684	2.709	1.317	1.004	1.392	0.502	2.259	1	SH	2014-11-25	53	2016-10-13	
ZH010687	7.489	5.21	1.545	2.279	0.271	1.538	55	SH	2014-11-25	24559	2016-10-13	
ZH010695	1.083	0.302	0.778	0.781	0.315	4.727	0	SH	2014-11-25	16583	2016-10-13	
ZH010699	1.476	0.728	1.49	0.748	0.442	1.028	0	SH	2014-11-25	1184	2016-10-13	
ZH010710	0.374	0.131	1.265	0.243	0.594	0.357	0	SH	2014-11-25	1070	2016-10-13	
ZH010712	0.621	0.259	1.47	0.362	0.592	0.55	0	SH	2014-11-25	1332	2016-10-13	
ZH010720	0.168	0.008	1.038	0.16	0.639	0.436	4	SH	2014-11-25	207	2016-10-13	
ZH010736	1.136	0.599	1.154	0.537	0.552	0.517	0	SH	2014-11-25	1807	2016-10-13	
ZH010738	0.417	0.158	2.014	0.259	0.632	0.28	0	SH	2014-11-25	476	2016-10-13	
ZH010739	0.307	0.08	0.443	0.227	0.666	0.447	0	SH	2014-11-25	327	2016-10-13	
ZH010741	2.277	1.483	1.917	0.794	0.637	0.507	1	SH	2014-11-25	1989	2016-10-13	
ZH010744	0.207	0.018	1.145	0.189	0.577	0.573	0	SH	2014-11-25	20	2016-10-13	
ZH010757	3.026	1.246	0.405	1.78	0.097	4.426	4	SH	2014-11-25	738	2016-10-13	
ZH010761	0.443	0.119	0.943	0.324	0.499	0.932	0	SH	2014-11-25	177	2016-10-13	
ZH010772	1.156	0.574	1.236	0.582	0.54	0.707	0	SH	2014-11-25	1005	2016-10-13	
ZH010781	0.065	0.004	0.374	0.061	0.627	0.083	0	SH	2014-11-25	18	2016-10-13	
ZH010783	0.219	0.029	1.69	0.19	0.65	0.337	0	SH	2014-11-25	1432	2016-10-13	
ZH010785	0.885	0.25	0.868	0.635	0.346	3.939	0	SH	2014-11-25	2330	2016-10-13	
ZH010788	0.282	0.055	1.596	0.227	0.629	0.53	0	SH	2014-11-25	268	2016-10-13	
ZH010791	0.502	0.165	1.042	0.337	0.552	0.648	0	SH	2014-11-25	13	2016-10-13	
ZH010795	0.22	0.025	0.963	0.195	0.571	0.571	0	SH	2014-11-25	19	2016-10-13	
ZH010798	1.337	0.388	0.777	0.949	0.273	6.419	0	SH	2014-11-25	17	2016-10-13	
ZH010799	0.27	0.032	1.124	0.238	0.494	1.461	0	SH	2014-11-25	14	2016-10-13	
ZH010806	1.378	0.395	0.688	0.983	0.306	4.899	0	SH	2014-11-25	24	2016-10-13	
ZH010816	0.524	0.16	1.478	0.364	0.562	1.277	0	SH	2014-11-25	14	2016-10-13	
ZH010818	0.932	0.317	0.746	0.615	0.551	1.495	14	SH	2014-11-25	45	2016-10-13	
ZH010822	0.909	0.436	1.05	0.473	0.558	0.539	1	SH	2014-11-25	22	2016-10-13	
ZH010834	0.817	0.337	0.794	0.48	0.544	0.712	19	SH	2014-11-25	14	2016-10-13	
ZH010841	0.514	0.105	0.897	0.409	0.477	4.243	8	SH	2014-11-25	30	2016-10-13	
ZH010853	1.307	0.679	1.02	0.628	0.536	0.728	1	SH	2014-11-25	1859	2016-10-13	
ZH010855	0.759	0.116	0.033	0.643	0.225	0.629	0	SH	2014-11-25	12	2016-10-13	
ZH010861	0.166	0.014	1.202	0.152	0.624	0.256	0	SH	2014-11-25	565	2016-10-13	
ZH010866	1.494	0.559	0.522	0.935	0.322	2.159	0	SH	2014-11-25	229	2016-10-13	
ZH010875	0.663	0.278	0.575	0.385	0.631	0.458	0	SH	2014-11-25	1333	2016-10-13	
ZH010879	2.559	0.608	0.239	1.951	0.139	3.922	0	SH	2014-11-25	81	2016-10-13	
ZH010880	0.66	0.147	0.836	0.513	0.403	4.739	0	SH	2014-11-25	19	2016-10-13	
ZH010883	0.533	0.128	1.038	0.405	0.425	3.421	0	SH	2014-11-25	66	2016-10-13	
ZH010895	0.298	0.055	1.107	0.243	0.607	0.822	0	SH	2014-11-25	1687	2016-10-13	
ZH010916	1.832	0.963	1.304	0.869	0.447	1.095	0	SH	2014-11-25	232	2016-10-13	
ZH010920	0.955	0.378	1.386	0.577	0.526	1.338	0	SH	2014-11-25	71	2016-10-13	
ZH010921	3.375	1.607	0.563	1.768	0.385	2.655	23	SH	2014-11-25	1074	2016-10-13	
ZH010927	0.167	0.01	0.942	0.157	0.571	0.381	0	SH	2014-11-25	26	2016-10-13	
ZH010929	1.118	0.503	1.317	0.615	0.35	0.982	0	SH	2014-11-25	1616	2016-10-13	
ZH010942	0.905	0.429	1.386	0.476	0.622	0.544	0	SH	2014-11-25	119	2016-10-13	
ZH010950	0.487	0.122	0.787	0.365	0.43	1.369	0	SH	2014-11-25	663	2016-10-13	
ZH010953	0.601	0.291	2.079	0.31	0.658	0.291	0	SH	2014-11-25	423	2016-10-13	
ZH010959	0.292	0.051	1.258	0.241	0.561	0.761	0	SH	2014-11-25	14	2016-10-13	
ZH010960	0.756	0.222	1.059	0.534	0.44	3.274	0	SH	2014-11-25	563	2016-10-13	
ZH010963	0.472	0.158	1.135	0.314	0.587	0.599	0	SH	2014-11-25	74	2016-10-13	
ZH010970	0.293	0.079	0.904	0.214	0.651	0.371	0	SH	2014-11-25	14	2016-10-13	
ZH010971	0.591	0.167	0.59	0.424	0.523	1.033	1	SH	2014-11-25	366	2016-10-13	
ZH010977	0.894	0.259	0.667	0.635	0.274	2.615	28	SH	2014-11-25	68	2016-10-13	
ZH010979	0.292	0.056	1.211	0.236	0.616	0.847	1	SH	2014-11-25	36	2016-10-13	
ZH010984	1.983	1.016	1.705	0.967	0.534	1.374	0	SH	2014-11-25	1343	2016-10-13	
ZH010994	0.696	0.254	1.098	0.442	0.487	0.833	0	SH	2014-11-25	252	2016-10-13	
ZH010995	1.638	0.845	1.576	0.793	0.42	0.904	1	SH	2014-11-25	142	2016-10-13	
ZH010997	1.466	0.416	0.546	1.05	0.211	3.745	0	SH	2014-11-25	432	2016-10-13	
ZH011003	2.538	0.949	0.978	1.589	0.218	7.572	0	SH	2014-11-25	699	2016-10-13	
ZH011013	0.711	0.216	0.615	0.495	0.364	1.588	1	SH	2014-11-25	26	2016-10-13	
ZH011028	0.986	0.312	0.945	0.674	0.519	2.44	0	SH	2014-11-25	16	2016-10-13	
ZH011030	0.716	0.185	0.918	0.531	0.488	2.779	0	SH	2014-11-25	11	2016-10-13	
ZH011039	0.429	0.098	1.069	0.331	0.525	1.953	0	SH	2014-11-25	19	2016-10-13	
ZH011041	1.742	0.424	0.072	1.318	0.113	2.178	0	SH	2014-11-25	649	2016-10-13	
ZH011053	0.675	0.229	1.243	0.446	0.586	1.085	1	SH	2014-11-25	402	2016-10-13	
ZH011068	1.002	0.302	1.153	0.7	0.341	8.717	1	SH	2014-11-25	783	2016-10-13	
ZH011069	1.743	0.998	1.89	0.745	0.579	0.657	0	SH	2014-11-25	1275	2016-10-13	
ZH011079	0.922	0.293	0.87	0.629	0.43	2.131	0	SH	2014-11-25	49	2016-10-13	
ZH011084	0.554	0.265	1.685	0.289	0.667	0.238	0	SH	2014-11-25	1637	2016-10-13	
ZH011090	1.153	0.591	1.445	0.562	0.616	0.563	1	SH	2014-11-25	56	2016-10-13	
ZH011097	2.011	0.843	0.793	1.168	0.48	1.857	1	SH	2014-11-25	251	2016-10-13	
ZH011134	0.727	0.17	0.882	0.557	0.396	7.02	0	SH	2014-11-25	19	2016-10-13	
ZH011135	0.669	0.28	0.512	0.389	0.508	0.611	2	SH	2014-11-25	15	2016-10-13	
ZH011136	2.035	1.253	1.316	0.782	0.65	0.667	0	SH	2014-11-25	44	2016-10-13	
ZH011154	0.555	0.228	1.47	0.327	0.62	0.42	0	SH	2014-11-25	113	2016-10-13	
ZH011181	0.622	0.213	1.204	0.409	0.479	1.006	0	SH	2014-11-25	776	2016-10-13	
ZH011182	0.895	0.327	1.338	0.568	0.496	1.859	0	SH	2014-11-25	1325	2016-10-13	
ZH011186	0.304	0.053	1.173	0.251	0.495	1.343	0	SH	2014-11-25	196	2016-10-13	
ZH011204	0.787	0.36	0.856	0.427	0.577	0.508	24	SH	2014-11-25	2752	2016-10-13	
ZH011209	0.58	0.179	1.032	0.401	0.515	0.979	0	SH	2014-11-25	271	2016-10-13	
ZH011221	1.404	0.641	0.894	0.763	0.478	1.108	0	SH	2014-11-25	1608	2016-10-13	
ZH011224	1.786	0.314	0.249	1.472	0.152	2.859	0	SH	2014-11-25	18	2016-10-13	
ZH011230	2.718	0.718	0.356	2.0	0.164	5.42	2	SH	2014-11-25	58	2016-10-13	
ZH011240	0.453	0.163	1.394	0.29	0.613	0.496	16	SH	2014-11-25	5343	2016-10-13	
ZH011241	2.263	0.517	0.09	1.746	0.239	2.56	0	SH	2014-11-25	79	2016-10-13	
ZH011252	1.086	0.315	1.023	0.771	0.406	10.408	0	SH	2014-11-25	135	2016-10-13	
ZH011254	1.534	0.898	1.626	0.636	0.58	0.489	27	SH	2014-11-25	3047	2016-10-13	
ZH011272	0.346	0.081	0.872	0.265	0.534	0.608	0	SH	2014-11-25	39	2016-10-13	
ZH011274	0.794	0.226	0.199	0.568	0.265	0.883	0	SH	2014-11-25	406	2016-10-13	
ZH011280	0.174	0.023	0.726	0.151	0.507	0.351	0	SH	2014-11-25	796	2016-10-13	
ZH011283	1.685	0.825	1.347	0.86	0.538	1.211	0	SH	2014-11-26	23	2016-10-13	
ZH011287	0.237	0.054	1.423	0.183	0.549	0.35	0	SH	2014-11-26	85	2016-10-13	
ZH011289	0.216	0.015	1.372	0.201	0.573	0.865	0	SH	2014-11-26	72	2016-10-13	
ZH011295	0.542	0.155	0.738	0.387	0.486	1.127	1	SH	2014-11-26	471	2016-10-13	
ZH011303	1.665	0.725	0.872	0.94	0.51	2.028	14	SH	2014-11-26	150	2016-10-13	
ZH011305	1.322	0.403	0.821	0.919	0.304	5.53	4	SH	2014-11-26	11	2016-10-13	
ZH011310	0.232	0.033	0.995	0.199	0.548	0.665	1	SH	2014-11-26	54	2016-10-13	
ZH011313	2.947	1.202	0.468	1.745	0.192	4.401	128	SH	2014-11-25	425	2016-10-13	
ZH011314	1.456	0.34	0.12	1.116	0.145	1.84	0	SH	2014-11-26	11	2016-10-13	
ZH011324	0.271	0.034	0.506	0.237	0.387	0.749	0	SH	2014-11-26	11	2016-10-13	
ZH011328	0.328	0.046	0.883	0.282	0.397	3.047	0	SH	2014-11-26	12	2016-10-13	
ZH011331	0.677	0.193	0.956	0.484	0.457	2.18	0	SH	2014-11-26	103	2016-10-13	
ZH011333	0.473	0.141	1.279	0.332	0.467	1.079	0	SH	2014-11-26	169	2016-10-13	
ZH011342	1.584	0.533	0.333	1.051	0.333	2.113	0	SH	2014-11-26	13	2016-10-13	
ZH011345	1.514	0.912	2.094	0.602	0.559	0.446	5	SH	2014-11-26	1292	2016-10-13	
ZH011354	2.111	0.578	0.356	1.533	0.151	4.184	2	SH	2014-11-26	40	2016-10-13	
ZH011364	0.465	0.131	0.999	0.334	0.646	1.003	3	SH	2014-11-26	43	2016-10-13	
ZH011385	1.505	0.551	0.873	0.954	0.307	2.522	2	SH	2014-11-26	66	2016-10-13	
ZH011393	0.599	0.232	1.231	0.367	0.611	0.732	0	SH	2014-11-26	575	2016-10-13	
ZH011396	3.339	1.729	0.818	1.61	0.433	1.89	16	SH	2014-11-26	615	2016-10-13	
ZH011405	1.713	0.889	1.209	0.824	0.382	1.007	0	SH	2014-11-26	865	2016-10-13	
ZH011419	1.318	0.506	1.048	0.812	0.46	2.118	22	SH	2014-11-26	21	2016-10-13	
ZH011427	1.275	0.565	1.242	0.71	0.666	1.303	1	SH	2014-11-26	95	2016-10-13	
ZH011428	1.484	0.562	1.158	0.922	0.359	3.272	2	SH	2014-11-26	970	2016-10-13	
ZH011429	1.281	0.605	1.507	0.676	0.599	0.953	0	SH	2014-11-26	19	2016-10-13	
ZH011435	0.41	0.144	1.343	0.266	0.653	0.42	0	SH	2014-11-26	30	2016-10-13	
ZH011438	1.887	0.756	0.983	1.131	0.253	2.753	0	SH	2014-11-26	134	2016-10-13	
ZH011442	0.512	0.161	1.128	0.351	0.549	0.955	0	SH	2014-11-26	314	2016-10-13	
ZH011450	0.219	0.038	0.972	0.181	0.566	0.5	3	SH	2014-11-26	29	2016-10-13	
ZH011453	0.418	0.112	1.21	0.306	0.554	0.813	0	SH	2014-11-26	23	2016-10-13	
ZH011458	0.509	0.25	1.635	0.259	0.684	0.212	1	SH	2014-11-26	6479	2016-10-13	
ZH011465	0.28	0.082	0.802	0.198	0.578	0.375	0	SH	2014-11-26	174	2016-10-13	
ZH011467	2.106	0.65	0.273	1.456	0.229	3.006	1	SH	2014-11-26	92	2016-10-13	
ZH011487	0.942	0.245	0.893	0.697	0.334	9.959	0	SH	2014-11-26	83	2016-10-13	
ZH011498	1.548	0.361	0.338	1.187	0.323	2.82	18	SH	2014-11-26	35	2016-10-13	
ZH011502	1.108	0.272	0.093	0.836	0.236	1.25	1	SH	2014-11-26	21	2016-10-13	
ZH011503	1.686	0.593	0.966	1.093	0.473	5.064	4	SH	2014-11-26	74	2016-10-13	
ZH011523	0.24	0.043	1.467	0.197	0.635	0.384	0	SH	2014-11-26	532	2016-10-13	
ZH011524	1.92	0.781	0.381	1.139	0.553	1.619	0	SH	2014-11-26	701	2016-10-13	
ZH011525	1.091	0.293	0.359	0.798	0.235	1.924	4	SH	2014-11-26	11	2016-10-13	
ZH011528	1.451	0.598	0.822	0.853	0.258	1.934	0	SH	2014-11-26	448	2016-10-13	
ZH011533	0.911	0.304	1.158	0.607	0.437	2.234	0	SH	2014-11-26	307	2016-10-13	
ZH011536	2.701	0.9	0.251	1.801	0.26	4.262	1	SH	2014-11-26	183	2016-10-13	
ZH011539	0.822	0.409	1.794	0.413	0.621	0.421	0	SH	2014-11-26	1089	2016-10-13	
ZH011548	0.905	0.409	1.403	0.496	0.58	0.699	0	SH	2014-11-26	1083	2016-10-13	
ZH011549	0.378	0.088	0.979	0.29	0.548	1.092	0	SH	2014-11-26	21	2016-10-13	
